TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.telegram.telegrambots.updatesreceivers.DefaultBotSession,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,62,0.3,2,9,35,72001,1540232368353,0.2125,1111110000011111111111111110111110000110000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000,0.18181818181818182,111110010000001111110000000000000000000000000000000000000000000000,1.0,1111111,5,3,2,2,0.16304347826086957,11011101110000111111100000000000000000000000000000000000000000000000000000000000000000000000,0.5,10,0.6153846153846154,1111111100000,0.46153846153846156,1111110000000,0.16666666666666666,011110100000001111110000000000000000000000000000000000000000000000
